0,2.500000e-01,0,0,0,7.500000e-01,0,7.500000e-01,0,7.500000e-01
0,7.500000e-01,2.500000e-01,0,7.500000e-01,2.500000e-01,5.000000e-01,0,2.500000e-01,7.500000e-01
7.500000e-01,2.500000e-01,2.500000e-01,7.500000e-01,5.000000e-01,7.500000e-01,7.500000e-01,0,5.000000e-01,2.500000e-01
7.500000e-01,5.000000e-01,2.500000e-01,0,0,5.000000e-01,5.000000e-01,0,0,2.500000e-01
7.500000e-01,2.500000e-01,2.500000e-01,7.500000e-01,7.500000e-01,0,7.500000e-01,7.500000e-01,2.500000e-01,2.500000e-01
7.500000e-01,7.500000e-01,7.500000e-01,2.500000e-01,0,5.000000e-01,0,5.000000e-01,5.000000e-01,7.500000e-01
7.500000e-01,7.500000e-01,5.000000e-01,7.500000e-01,5.000000e-01,0,7.500000e-01,2.500000e-01,0,5.000000e-01
5.000000e-01,7.500000e-01,0,7.500000e-01,0,2.500000e-01,7.500000e-01,0,7.500000e-01,0
2.500000e-01,0,7.500000e-01,7.500000e-01,7.500000e-01,2.500000e-01,0,7.500000e-01,7.500000e-01,5.000000e-01
5.000000e-01,2.500000e-01,5.000000e-01,5.000000e-01,7.500000e-01,5.000000e-01,7.500000e-01,5.000000e-01,2.500000e-01,7.500000e-01
7.500000e-01,2.500000e-01,2.500000e-01,0,7.500000e-01,7.500000e-01,5.000000e-01,7.500000e-01,7.500000e-01,0
0,2.500000e-01,5.000000e-01,5.000000e-01,0,0,7.500000e-01,0,0,5.000000e-01
0,7.500000e-01,7.500000e-01,5.000000e-01,5.000000e-01,0,7.500000e-01,2.500000e-01,0,2.500000e-01
0,5.000000e-01,2.500000e-01,5.000000e-01,2.500000e-01,5.000000e-01,7.500000e-01,7.500000e-01,0,7.500000e-01
0,2.500000e-01,2.500000e-01,5.000000e-01,5.000000e-01,2.500000e-01,7.500000e-01,2.500000e-01,0,2.500000e-01
5.000000e-01,2.500000e-01,0,0,5.000000e-01,0,7.500000e-01,2.500000e-01,0,2.500000e-01
5.000000e-01,5.000000e-01,2.500000e-01,5.000000e-01,7.500000e-01,5.000000e-01,0,2.500000e-01,7.500000e-01,2.500000e-01
7.500000e-01,7.500000e-01,7.500000e-01,7.500000e-01,2.500000e-01,0,7.500000e-01,0,0,5.000000e-01
0,5.000000e-01,2.500000e-01,0,0,0,5.000000e-01,5.000000e-01,7.500000e-01,7.500000e-01
7.500000e-01,7.500000e-01,2.500000e-01,7.500000e-01,2.500000e-01,0,7.500000e-01,2.500000e-01,7.500000e-01,2.500000e-01
5.000000e-01,2.500000e-01,0,0,5.000000e-01,5.000000e-01,5.000000e-01,5.000000e-01,0,5.000000e-01
0,7.500000e-01,2.500000e-01,0,0,2.500000e-01,0,7.500000e-01,7.500000e-01,5.000000e-01
0,5.000000e-01,5.000000e-01,2.500000e-01,5.000000e-01,5.000000e-01,7.500000e-01,0,7.500000e-01,0
7.500000e-01,5.000000e-01,2.500000e-01,7.500000e-01,2.500000e-01,7.500000e-01,7.500000e-01,5.000000e-01,0,0
2.500000e-01,5.000000e-01,5.000000e-01,7.500000e-01,7.500000e-01,2.500000e-01,7.500000e-01,5.000000e-01,7.500000e-01,2.500000e-01
7.500000e-01,7.500000e-01,0,0,0,0,5.000000e-01,7.500000e-01,5.000000e-01,2.500000e-01
0,5.000000e-01,7.500000e-01,0,0,0,5.000000e-01,5.000000e-01,7.500000e-01,7.500000e-01
5.000000e-01,7.500000e-01,7.500000e-01,0,7.500000e-01,0,0,5.000000e-01,7.500000e-01,5.000000e-01
0,5.000000e-01,0,5.000000e-01,0,2.500000e-01,7.500000e-01,7.500000e-01,2.500000e-01,7.500000e-01
0,5.000000e-01,7.500000e-01,0,0,5.000000e-01,7.500000e-01,0,5.000000e-01,0
5.000000e-01,7.500000e-01,0,7.500000e-01,2.500000e-01,0,5.000000e-01,2.500000e-01,0,7.500000e-01
7.500000e-01,2.500000e-01,5.000000e-01,7.500000e-01,0,5.000000e-01,5.000000e-01,7.500000e-01,0,7.500000e-01
0,2.500000e-01,0,2.500000e-01,7.500000e-01,2.500000e-01,7.500000e-01,7.500000e-01,0,0
7.500000e-01,2.500000e-01,5.000000e-01,0,0,5.000000e-01,0,0,2.500000e-01,5.000000e-01
2.500000e-01,5.000000e-01,5.000000e-01,2.500000e-01,5.000000e-01,0,7.500000e-01,0,0,5.000000e-01
7.500000e-01,7.500000e-01,2.500000e-01,5.000000e-01,5.000000e-01,0,7.500000e-01,2.500000e-01,0,7.500000e-01
2.500000e-01,2.500000e-01,7.500000e-01,0,0,5.000000e-01,5.000000e-01,7.500000e-01,2.500000e-01,5.000000e-01
5.000000e-01,5.000000e-01,2.500000e-01,2.500000e-01,0,7.500000e-01,7.500000e-01,5.000000e-01,2.500000e-01,5.000000e-01
0,5.000000e-01,5.000000e-01,0,0,5.000000e-01,0,7.500000e-01,7.500000e-01,5.000000e-01
7.500000e-01,5.000000e-01,7.500000e-01,0,0,7.500000e-01,5.000000e-01,5.000000e-01,2.500000e-01,7.500000e-01
5.000000e-01,7.500000e-01,5.000000e-01,0,5.000000e-01,7.500000e-01,5.000000e-01,2.500000e-01,7.500000e-01,2.500000e-01
0,7.500000e-01,0,0,0,0,7.500000e-01,2.500000e-01,0,5.000000e-01
7.500000e-01,7.500000e-01,2.500000e-01,0,0,2.500000e-01,5.000000e-01,7.500000e-01,0,0
7.500000e-01,5.000000e-01,7.500000e-01,2.500000e-01,7.500000e-01,5.000000e-01,0,5.000000e-01,2.500000e-01,5.000000e-01
7.500000e-01,2.500000e-01,5.000000e-01,2.500000e-01,0,2.500000e-01,7.500000e-01,5.000000e-01,0,2.500000e-01
7.500000e-01,2.500000e-01,2.500000e-01,7.500000e-01,0,7.500000e-01,7.500000e-01,5.000000e-01,0,0
0,2.500000e-01,7.500000e-01,2.500000e-01,0,5.000000e-01,7.500000e-01,2.500000e-01,7.500000e-01,0
5.000000e-01,5.000000e-01,2.500000e-01,2.500000e-01,5.000000e-01,0,5.000000e-01,7.500000e-01,5.000000e-01,2.500000e-01
7.500000e-01,2.500000e-01,0,5.000000e-01,5.000000e-01,2.500000e-01,5.000000e-01,7.500000e-01,7.500000e-01,0
7.500000e-01,2.500000e-01,2.500000e-01,7.500000e-01,5.000000e-01,5.000000e-01,7.500000e-01,2.500000e-01,7.500000e-01,0
7.500000e-01,2.500000e-01,7.500000e-01,5.000000e-01,0,7.500000e-01,7.500000e-01,5.000000e-01,2.500000e-01,2.500000e-01
0,5.000000e-01,0,0,0,5.000000e-01,7.500000e-01,2.500000e-01,0,7.500000e-01
